timestamp,user_id,ip,method,route,status_code,response_time_ms,event_type,message,severity,scenario,scenario_label
2026-06-03 12:50:19,normal_user_033,172.16.10.33,POST,/api/students,200,358,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 12:54:24,normal_user_033,172.16.10.33,GET,/login,200,596,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 12:58:36,normal_user_033,172.16.10.33,POST,/api/reports,200,193,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 13:02:44,normal_user_033,172.16.10.33,GET,/api/reports,200,165,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 13:06:44,normal_user_033,172.16.10.33,GET,/dashboard/alumno,200,519,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 13:10:37,normal_user_033,172.16.10.33,GET,/api/inventory,200,254,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 13:14:24,normal_user_033,172.16.10.33,GET,/,200,272,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 13:18:55,normal_user_033,172.16.10.33,GET,/login,200,441,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 13:22:35,normal_user_033,172.16.10.33,POST,/api/notifications,201,704,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-03 13:26:47,normal_user_033,172.16.10.33,GET,/dashboard,200,624,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 13:31:00,normal_user_033,172.16.10.33,GET,/login,200,287,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 13:34:51,normal_user_033,172.16.10.33,GET,/api/profile,200,113,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 13:38:46,normal_user_033,172.16.10.33,POST,/dashboard/alumno,200,463,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 13:42:20,normal_user_033,172.16.10.33,POST,/,200,425,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 13:46:21,normal_user_033,172.16.10.33,POST,/login,200,219,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 13:50:30,normal_user_033,172.16.10.33,GET,/api/inventory,200,294,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 13:54:18,normal_user_033,172.16.10.33,GET,/api/profile,200,391,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 13:58:42,normal_user_033,172.16.10.33,POST,/api/reports,201,614,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-03 14:02:38,normal_user_033,172.16.10.33,POST,/api/students,200,267,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 14:06:25,normal_user_033,172.16.10.33,GET,/api/reports,200,195,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 14:10:50,normal_user_033,172.16.10.33,GET,/dashboard,200,300,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 14:14:59,normal_user_033,172.16.10.33,POST,/api/reports,201,546,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-03 14:18:40,normal_user_033,172.16.10.33,GET,/api/products,200,727,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 14:22:19,normal_user_033,172.16.10.33,POST,/api/reports,201,294,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-03 14:26:49,normal_user_033,172.16.10.33,GET,/api/products,200,737,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 14:30:17,normal_user_033,172.16.10.33,POST,/dashboard,201,124,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-03 14:34:45,normal_user_033,172.16.10.33,GET,/api/notifications,200,509,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 14:38:31,normal_user_033,172.16.10.33,GET,/api/reports,200,120,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 14:42:20,normal_user_033,172.16.10.33,POST,/api/products,200,529,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 14:47:03,normal_user_033,172.16.10.33,POST,/api/products,200,341,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 14:50:17,normal_user_033,172.16.10.33,POST,/api/products,200,470,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 14:54:22,normal_user_033,172.16.10.33,GET,/login,200,99,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 14:58:33,normal_user_033,172.16.10.33,GET,/api/products,200,308,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 15:02:42,normal_user_033,172.16.10.33,GET,/dashboard/alumno,200,665,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 15:06:17,normal_user_033,172.16.10.33,POST,/api/students,201,706,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-03 15:10:26,normal_user_033,172.16.10.33,POST,/login,200,664,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 15:14:30,normal_user_033,172.16.10.33,GET,/api/notifications,200,521,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 15:18:56,normal_user_033,172.16.10.33,POST,/api/products,201,417,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-03 15:22:25,normal_user_033,172.16.10.33,POST,/,200,595,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 15:26:44,normal_user_033,172.16.10.33,GET,/api/students,200,521,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 15:30:20,normal_user_033,172.16.10.33,GET,/api/inventory,200,265,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 15:34:51,normal_user_033,172.16.10.33,GET,/api/notifications,200,482,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 15:38:28,normal_user_033,172.16.10.33,GET,/api/students,200,108,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 15:42:54,normal_user_033,172.16.10.33,GET,/api/inventory,200,381,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 15:46:21,normal_user_033,172.16.10.33,POST,/,201,636,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-03 15:50:46,normal_user_033,172.16.10.33,GET,/api/products,200,750,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 15:54:14,normal_user_033,172.16.10.33,GET,/api/inventory,200,187,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 15:58:39,normal_user_033,172.16.10.33,GET,/api/students,200,414,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 16:03:01,normal_user_033,172.16.10.33,GET,/api/reports,200,171,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 16:06:48,normal_user_033,172.16.10.33,GET,/api/inventory,200,717,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 16:10:16,normal_user_033,172.16.10.33,POST,/api/students,201,555,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-03 16:14:44,normal_user_033,172.16.10.33,GET,/api/products,200,722,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 16:18:19,normal_user_033,172.16.10.33,GET,/dashboard/alumno,200,138,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 16:22:13,normal_user_033,172.16.10.33,POST,/login,200,420,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 16:26:57,normal_user_033,172.16.10.33,POST,/dashboard/alumno,201,264,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-03 16:30:18,normal_user_033,172.16.10.33,POST,/api/products,200,640,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 16:34:13,normal_user_033,172.16.10.33,GET,/api/students,200,134,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 16:38:20,normal_user_033,172.16.10.33,GET,/api/students,200,166,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 16:42:29,normal_user_033,172.16.10.33,GET,/api/notifications,200,478,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 16:46:30,normal_user_033,172.16.10.33,POST,/dashboard,200,687,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 16:50:42,normal_user_033,172.16.10.33,GET,/dashboard,200,416,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 16:54:22,normal_user_033,172.16.10.33,POST,/api/inventory,201,215,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-03 16:58:46,normal_user_033,172.16.10.33,POST,/api/notifications,200,579,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 17:02:55,normal_user_033,172.16.10.33,POST,/api/students,201,419,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-03 17:07:02,normal_user_033,172.16.10.33,POST,/dashboard/alumno,201,184,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-03 17:10:29,normal_user_033,172.16.10.33,GET,/login,200,451,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 17:14:48,normal_user_033,172.16.10.33,POST,/dashboard/alumno,200,169,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 17:18:17,normal_user_033,172.16.10.33,POST,/,201,307,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-03 17:52:13,normal_user_034,172.16.10.34,POST,/api/inventory,200,484,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 17:56:25,normal_user_034,172.16.10.34,POST,/login,201,438,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-03 18:00:26,normal_user_034,172.16.10.34,GET,/api/students,200,554,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 18:04:54,normal_user_034,172.16.10.34,POST,/api/profile,200,198,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 18:08:21,normal_user_034,172.16.10.34,POST,/api/products,200,484,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 18:12:41,normal_user_034,172.16.10.34,POST,/api/reports,200,282,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 18:16:17,normal_user_034,172.16.10.34,GET,/api/reports,200,258,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 18:20:56,normal_user_034,172.16.10.34,GET,/api/notifications,200,194,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 18:24:22,normal_user_034,172.16.10.34,POST,/login,201,202,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-03 18:28:28,normal_user_034,172.16.10.34,GET,/api/inventory,200,281,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 18:32:30,normal_user_034,172.16.10.34,GET,/api/inventory,200,633,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 18:36:41,normal_user_034,172.16.10.34,GET,/api/students,200,211,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 18:40:48,normal_user_034,172.16.10.34,GET,/api/products,200,531,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 18:44:26,normal_user_034,172.16.10.34,POST,/api/reports,200,604,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 18:48:40,normal_user_034,172.16.10.34,GET,/,200,541,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 18:52:30,normal_user_034,172.16.10.34,GET,/login,200,140,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 18:56:54,normal_user_034,172.16.10.34,POST,/api/reports,201,288,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-03 19:00:31,normal_user_034,172.16.10.34,POST,/api/reports,200,270,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 19:04:51,normal_user_034,172.16.10.34,GET,/api/profile,200,712,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 19:08:44,normal_user_034,172.16.10.34,POST,/login,201,141,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-03 19:12:54,normal_user_034,172.16.10.34,POST,/login,200,314,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 19:16:20,normal_user_034,172.16.10.34,GET,/,200,679,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 19:20:30,normal_user_034,172.16.10.34,POST,/login,200,634,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 19:24:19,normal_user_034,172.16.10.34,GET,/dashboard/alumno,200,725,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 19:28:57,normal_user_034,172.16.10.34,POST,/api/reports,201,492,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-03 19:32:19,normal_user_034,172.16.10.34,POST,/api/students,200,597,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 19:36:26,normal_user_034,172.16.10.34,POST,/dashboard/alumno,200,445,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 19:40:53,normal_user_034,172.16.10.34,GET,/api/notifications,200,384,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 19:44:59,normal_user_034,172.16.10.34,GET,/login,200,279,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 19:48:45,normal_user_034,172.16.10.34,POST,/api/students,201,334,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-03 19:52:23,normal_user_034,172.16.10.34,GET,/login,200,260,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 19:56:24,normal_user_034,172.16.10.34,GET,/api/inventory,200,235,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 20:00:13,normal_user_034,172.16.10.34,POST,/api/reports,201,432,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-03 20:04:14,normal_user_034,172.16.10.34,POST,/api/students,200,168,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 20:08:23,normal_user_034,172.16.10.34,GET,/api/notifications,200,450,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 20:12:43,normal_user_034,172.16.10.34,GET,/api/inventory,200,343,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 20:16:43,normal_user_034,172.16.10.34,GET,/,200,107,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 20:20:49,normal_user_034,172.16.10.34,GET,/dashboard/alumno,200,627,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 20:24:45,normal_user_034,172.16.10.34,POST,/dashboard,200,186,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 20:28:19,normal_user_034,172.16.10.34,GET,/api/products,200,553,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 20:32:44,normal_user_034,172.16.10.34,GET,/api/profile,200,353,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 20:36:55,normal_user_034,172.16.10.34,POST,/api/students,201,463,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-03 20:40:42,normal_user_034,172.16.10.34,GET,/api/products,200,398,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 20:44:58,normal_user_034,172.16.10.34,GET,/api/profile,200,700,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 20:48:43,normal_user_034,172.16.10.34,GET,/api/students,200,621,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 20:52:59,normal_user_034,172.16.10.34,GET,/dashboard,200,510,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 20:56:27,normal_user_034,172.16.10.34,POST,/api/products,200,599,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 21:00:14,normal_user_034,172.16.10.34,POST,/api/notifications,200,531,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 21:04:36,normal_user_034,172.16.10.34,POST,/login,200,288,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 21:08:37,normal_user_034,172.16.10.34,GET,/api/students,200,731,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 21:12:56,normal_user_034,172.16.10.34,POST,/api/profile,201,269,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-03 21:16:29,normal_user_034,172.16.10.34,GET,/api/products,200,490,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 21:20:50,normal_user_034,172.16.10.34,POST,/api/students,201,406,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-03 21:24:25,normal_user_034,172.16.10.34,GET,/api/notifications,200,622,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 21:28:57,normal_user_034,172.16.10.34,GET,/api/notifications,200,215,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 21:32:40,normal_user_034,172.16.10.34,POST,/api/notifications,201,445,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-03 21:36:31,normal_user_034,172.16.10.34,GET,/,200,600,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 21:40:56,normal_user_034,172.16.10.34,POST,/api/inventory,200,243,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 21:44:46,normal_user_034,172.16.10.34,GET,/api/notifications,200,661,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 21:48:55,normal_user_034,172.16.10.34,POST,/api/students,200,588,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 21:52:31,normal_user_034,172.16.10.34,GET,/api/students,200,105,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 21:56:42,normal_user_034,172.16.10.34,GET,/dashboard/alumno,200,379,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 22:00:50,normal_user_034,172.16.10.34,GET,/,200,590,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 22:04:32,normal_user_034,172.16.10.34,GET,/api/reports,200,450,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 22:08:55,normal_user_034,172.16.10.34,GET,/,200,347,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 22:12:21,normal_user_034,172.16.10.34,GET,/api/students,200,604,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 22:16:55,normal_user_034,172.16.10.34,POST,/login,200,367,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 22:20:22,normal_user_034,172.16.10.34,POST,/api/reports,200,689,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 22:24:18,normal_user_034,172.16.10.34,GET,/dashboard/alumno,200,122,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 22:28:43,normal_user_034,172.16.10.34,GET,/dashboard/alumno,200,742,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 22:32:37,normal_user_034,172.16.10.34,POST,/api/reports,201,190,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-03 22:36:29,normal_user_034,172.16.10.34,GET,/api/notifications,200,408,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 22:40:24,normal_user_034,172.16.10.34,POST,/api/products,201,682,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-03 22:44:21,normal_user_034,172.16.10.34,POST,/api/students,200,228,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 22:48:39,normal_user_034,172.16.10.34,POST,/api/students,200,402,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 22:52:18,normal_user_034,172.16.10.34,GET,/api/notifications,200,733,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 22:56:42,normal_user_034,172.16.10.34,POST,/api/reports,200,537,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 23:00:19,normal_user_034,172.16.10.34,POST,/api/profile,200,542,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 23:04:57,normal_user_034,172.16.10.34,GET,/api/profile,200,456,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 23:08:42,normal_user_034,172.16.10.34,GET,/api/reports,200,567,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 23:12:39,normal_user_034,172.16.10.34,POST,/api/inventory,201,118,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-03 23:16:48,normal_user_034,172.16.10.34,GET,/api/reports,200,180,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-03 23:21:01,normal_user_034,172.16.10.34,POST,/api/notifications,200,399,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 23:25:03,normal_user_034,172.16.10.34,POST,/api/notifications,200,614,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 23:28:36,normal_user_034,172.16.10.34,POST,/api/notifications,200,646,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-03 23:32:49,normal_user_034,172.16.10.34,GET,/,200,492,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 23:36:21,normal_user_034,172.16.10.34,POST,/,201,563,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-03 23:41:01,normal_user_034,172.16.10.34,POST,/,201,176,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-03 23:44:16,normal_user_034,172.16.10.34,GET,/login,200,431,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-03 23:48:51,normal_user_034,172.16.10.34,GET,/api/students,200,669,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-04 00:22:43,normal_user_035,172.16.10.35,GET,/,200,214,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-04 00:27:00,normal_user_035,172.16.10.35,GET,/dashboard/alumno,200,618,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-04 00:30:22,normal_user_035,172.16.10.35,POST,/dashboard,201,318,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-04 00:34:56,normal_user_035,172.16.10.35,POST,/api/students,200,733,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-04 00:38:32,normal_user_035,172.16.10.35,GET,/api/inventory,200,728,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-04 00:42:57,normal_user_035,172.16.10.35,POST,/login,200,158,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-04 00:46:13,normal_user_035,172.16.10.35,POST,/api/notifications,200,213,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-04 00:50:46,normal_user_035,172.16.10.35,GET,/dashboard/alumno,200,299,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-04 00:54:19,normal_user_035,172.16.10.35,POST,/,201,607,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-04 00:58:41,normal_user_035,172.16.10.35,POST,/,201,214,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-04 01:02:32,normal_user_035,172.16.10.35,POST,/api/inventory,201,278,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-04 01:06:28,normal_user_035,172.16.10.35,GET,/api/notifications,200,539,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-04 01:10:55,normal_user_035,172.16.10.35,GET,/api/reports,200,239,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-04 01:14:53,normal_user_035,172.16.10.35,GET,/dashboard,200,235,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-04 01:19:00,normal_user_035,172.16.10.35,POST,/dashboard,200,613,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-04 01:23:00,normal_user_035,172.16.10.35,POST,/api/inventory,200,581,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-04 01:26:31,normal_user_035,172.16.10.35,GET,/login,200,692,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-04 01:30:44,normal_user_035,172.16.10.35,GET,/api/students,200,490,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-04 01:34:37,normal_user_035,172.16.10.35,GET,/api/inventory,200,516,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-04 01:38:40,normal_user_035,172.16.10.35,POST,/,200,380,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-04 01:42:42,normal_user_035,172.16.10.35,GET,/api/notifications,200,488,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-04 01:46:13,normal_user_035,172.16.10.35,GET,/,200,750,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-04 01:50:54,normal_user_035,172.16.10.35,POST,/,201,453,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-04 01:54:21,normal_user_035,172.16.10.35,POST,/api/inventory,201,373,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-04 01:58:13,normal_user_035,172.16.10.35,POST,/api/products,200,602,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-04 02:02:45,normal_user_035,172.16.10.35,POST,/api/products,200,627,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-04 02:06:37,normal_user_035,172.16.10.35,GET,/dashboard,200,245,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-04 02:10:35,normal_user_035,172.16.10.35,GET,/api/inventory,200,233,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-04 02:14:30,normal_user_035,172.16.10.35,GET,/api/reports,200,159,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-04 02:18:54,normal_user_035,172.16.10.35,POST,/api/reports,201,573,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-04 02:22:51,normal_user_035,172.16.10.35,POST,/api/notifications,200,609,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-04 02:27:02,normal_user_035,172.16.10.35,GET,/dashboard,200,421,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-04 02:30:50,normal_user_035,172.16.10.35,GET,/api/notifications,200,722,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-04 02:34:38,normal_user_035,172.16.10.35,GET,/,200,120,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-04 02:38:59,normal_user_035,172.16.10.35,POST,/dashboard/alumno,200,188,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-04 02:42:55,normal_user_035,172.16.10.35,GET,/api/inventory,200,577,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-04 02:46:33,normal_user_035,172.16.10.35,POST,/dashboard/alumno,200,197,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-04 02:50:24,normal_user_035,172.16.10.35,POST,/api/reports,201,155,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-04 02:54:16,normal_user_035,172.16.10.35,GET,/login,200,128,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-04 02:59:00,normal_user_035,172.16.10.35,GET,/api/inventory,200,473,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-04 03:02:51,normal_user_035,172.16.10.35,GET,/dashboard,200,418,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-04 03:06:19,normal_user_035,172.16.10.35,POST,/api/reports,201,226,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-04 03:10:53,normal_user_035,172.16.10.35,POST,/dashboard/alumno,200,348,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-04 03:14:44,normal_user_035,172.16.10.35,POST,/api/students,201,320,record_created,Registro creado correctamente,normal,normal_traffic,normal
