timestamp,user_id,ip,method,route,status_code,response_time_ms,event_type,message,severity,scenario,scenario_label,hour,day_of_week,minute,is_weekend,is_night,is_success,is_client_error,is_server_error,is_error,is_slow,is_very_slow,is_critical_route,is_auth_event,is_payment_event,is_warning_event,is_critical_event,is_login_failed,is_unauthorized,is_payment_failed,is_database_timeout,requests_by_ip,requests_by_user,requests_by_route,errors_by_ip,errors_by_route,failed_logins_by_ip,failed_logins_by_user,unauthorized_by_ip,payment_failures_by_route,avg_response_by_route,max_response_by_route,method_code,route_code,event_type_code,severity_code,risk_score
2026-06-01 22:06:27,normal_user_027,172.16.10.27,POST,/api/inventory,200,329.0,login_success,Inicio de sesión correcto,normal,normal_traffic,normal,22,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90,90,853,0,0,0,0,0,0,411.8440797186401,750.0,1,4,3,1,0
2026-06-01 22:10:46,normal_user_027,172.16.10.27,POST,/api/inventory,201,438.0,record_created,Registro creado correctamente,normal,normal_traffic,normal,22,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,853,0,0,0,0,0,0,411.8440797186401,750.0,1,4,6,1,0
2026-06-01 22:15:03,normal_user_027,172.16.10.27,GET,/api/products,200,282.0,page_view,Página cargada correctamente,normal,normal_traffic,normal,22,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,804,0,1,0,0,0,0,435.71144278606965,1252.0,0,8,4,1,0
2026-06-01 22:18:40,normal_user_027,172.16.10.27,POST,/dashboard/alumno,201,539.0,record_created,Registro creado correctamente,normal,normal_traffic,normal,22,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,771,0,0,0,0,0,0,407.2295719844358,749.0,1,14,6,1,0
2026-06-01 22:22:41,normal_user_027,172.16.10.27,GET,/api/products,200,232.0,page_view,Página cargada correctamente,normal,normal_traffic,normal,22,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,804,0,1,0,0,0,0,435.71144278606965,1252.0,0,8,4,1,0
2026-06-01 22:26:49,normal_user_027,172.16.10.27,POST,/api/students,200,99.0,login_success,Inicio de sesión correcto,normal,normal_traffic,normal,22,0,26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90,90,880,0,14,0,0,0,0,860.8193181818182,8836.0,1,11,3,1,3
2026-06-01 22:30:44,normal_user_027,172.16.10.27,GET,/api/products,200,320.0,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal,22,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,804,0,1,0,0,0,0,435.71144278606965,1252.0,0,8,0,1,0
2026-06-01 22:34:39,normal_user_027,172.16.10.27,POST,/api/reports,201,640.0,record_created,Registro creado correctamente,normal,normal_traffic,normal,22,0,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1513,0,155,0,0,0,0,2871.3397224058162,8975.0,1,10,6,1,3
2026-06-01 22:38:32,normal_user_027,172.16.10.27,GET,/api/notifications,200,113.0,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal,22,0,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,812,0,0,0,0,0,0,413.52093596059115,749.0,0,5,0,1,0
2026-06-01 22:42:49,normal_user_027,172.16.10.27,GET,/dashboard,200,247.0,page_view,Página cargada correctamente,normal,normal_traffic,normal,22,0,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,853,0,0,0,0,0,0,678.3282532239156,8988.0,0,12,4,1,0
2026-06-01 22:46:34,normal_user_027,172.16.10.27,POST,/api/reports,201,299.0,record_created,Registro creado correctamente,normal,normal_traffic,normal,22,0,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1513,0,155,0,0,0,0,2871.3397224058162,8975.0,1,10,6,1,3
2026-06-01 22:50:38,normal_user_027,172.16.10.27,GET,/api/profile,200,485.0,page_view,Página cargada correctamente,normal,normal_traffic,normal,22,0,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,784,0,25,0,0,0,0,424.6198979591837,1971.0,0,9,4,1,3
2026-06-01 22:54:25,normal_user_027,172.16.10.27,POST,/login,201,426.0,record_created,Registro creado correctamente,normal,normal_traffic,normal,22,0,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1371,0,526,0,0,0,0,354.02990517870165,807.0,1,15,6,1,3
2026-06-01 22:58:49,normal_user_027,172.16.10.27,POST,/api/students,201,185.0,record_created,Registro creado correctamente,normal,normal_traffic,normal,22,0,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,880,0,14,0,0,0,0,860.8193181818182,8836.0,1,11,6,1,3
2026-06-01 23:02:23,normal_user_027,172.16.10.27,GET,/api/profile,200,271.0,page_view,Página cargada correctamente,normal,normal_traffic,normal,23,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,784,0,25,0,0,0,0,424.6198979591837,1971.0,0,9,4,1,3
2026-06-01 23:06:15,normal_user_027,172.16.10.27,POST,/,201,281.0,record_created,Registro creado correctamente,normal,normal_traffic,normal,23,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,830,0,0,0,0,0,0,410.0987951807229,750.0,1,0,6,1,0
2026-06-01 23:10:25,normal_user_027,172.16.10.27,GET,/api/reports,200,380.0,page_view,Página cargada correctamente,normal,normal_traffic,normal,23,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1513,0,155,0,0,0,0,2871.3397224058162,8975.0,0,10,4,1,3
2026-06-01 23:14:26,normal_user_027,172.16.10.27,POST,/api/students,200,626.0,login_success,Inicio de sesión correcto,normal,normal_traffic,normal,23,0,14,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90,90,880,0,14,0,0,0,0,860.8193181818182,8836.0,1,11,3,1,3
2026-06-01 23:18:17,normal_user_027,172.16.10.27,POST,/,201,467.0,record_created,Registro creado correctamente,normal,normal_traffic,normal,23,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,830,0,0,0,0,0,0,410.0987951807229,750.0,1,0,6,1,0
2026-06-01 23:22:46,normal_user_027,172.16.10.27,GET,/dashboard,200,424.0,page_view,Página cargada correctamente,normal,normal_traffic,normal,23,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,853,0,0,0,0,0,0,678.3282532239156,8988.0,0,12,4,1,0
2026-06-01 23:26:39,normal_user_027,172.16.10.27,POST,/dashboard,201,203.0,record_created,Registro creado correctamente,normal,normal_traffic,normal,23,0,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,853,0,0,0,0,0,0,678.3282532239156,8988.0,1,12,6,1,0
2026-06-01 23:30:21,normal_user_027,172.16.10.27,POST,/api/inventory,201,160.0,record_created,Registro creado correctamente,normal,normal_traffic,normal,23,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,853,0,0,0,0,0,0,411.8440797186401,750.0,1,4,6,1,0
2026-06-01 23:34:37,normal_user_027,172.16.10.27,POST,/dashboard,200,300.0,login_success,Inicio de sesión correcto,normal,normal_traffic,normal,23,0,34,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90,90,853,0,0,0,0,0,0,678.3282532239156,8988.0,1,12,3,1,0
2026-06-01 23:38:32,normal_user_027,172.16.10.27,POST,/api/inventory,201,252.0,record_created,Registro creado correctamente,normal,normal_traffic,normal,23,0,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,853,0,0,0,0,0,0,411.8440797186401,750.0,1,4,6,1,0
2026-06-01 23:42:51,normal_user_027,172.16.10.27,GET,/api/notifications,200,297.0,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal,23,0,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,812,0,0,0,0,0,0,413.52093596059115,749.0,0,5,0,1,0
2026-06-01 23:46:45,normal_user_027,172.16.10.27,POST,/api/students,201,296.0,record_created,Registro creado correctamente,normal,normal_traffic,normal,23,0,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,880,0,14,0,0,0,0,860.8193181818182,8836.0,1,11,6,1,3
2026-06-01 23:50:13,normal_user_027,172.16.10.27,POST,/api/inventory,200,155.0,login_success,Inicio de sesión correcto,normal,normal_traffic,normal,23,0,50,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90,90,853,0,0,0,0,0,0,411.8440797186401,750.0,1,4,3,1,0
2026-06-01 23:54:38,normal_user_027,172.16.10.27,POST,/api/profile,200,426.0,login_success,Inicio de sesión correcto,normal,normal_traffic,normal,23,0,54,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90,90,784,0,25,0,0,0,0,424.6198979591837,1971.0,1,9,3,1,3
2026-06-01 23:58:49,normal_user_027,172.16.10.27,POST,/api/inventory,201,563.0,record_created,Registro creado correctamente,normal,normal_traffic,normal,23,0,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,853,0,0,0,0,0,0,411.8440797186401,750.0,1,4,6,1,0
2026-06-02 00:02:49,normal_user_027,172.16.10.27,GET,/login,200,384.0,page_view,Página cargada correctamente,normal,normal_traffic,normal,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1371,0,526,0,0,0,0,354.02990517870165,807.0,0,15,4,1,3
2026-06-02 00:06:54,normal_user_027,172.16.10.27,POST,/api/products,201,394.0,record_created,Registro creado correctamente,normal,normal_traffic,normal,0,1,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,804,0,1,0,0,0,0,435.71144278606965,1252.0,1,8,6,1,0
2026-06-02 00:10:38,normal_user_027,172.16.10.27,POST,/api/reports,200,345.0,login_success,Inicio de sesión correcto,normal,normal_traffic,normal,0,1,10,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90,90,1513,0,155,0,0,0,0,2871.3397224058162,8975.0,1,10,3,1,3
2026-06-02 00:14:24,normal_user_027,172.16.10.27,POST,/api/inventory,201,483.0,record_created,Registro creado correctamente,normal,normal_traffic,normal,0,1,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,853,0,0,0,0,0,0,411.8440797186401,750.0,1,4,6,1,0
2026-06-02 00:18:55,normal_user_027,172.16.10.27,POST,/api/notifications,200,187.0,login_success,Inicio de sesión correcto,normal,normal_traffic,normal,0,1,18,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90,90,812,0,0,0,0,0,0,413.52093596059115,749.0,1,5,3,1,0
2026-06-02 00:22:38,normal_user_027,172.16.10.27,GET,/dashboard/alumno,200,251.0,page_view,Página cargada correctamente,normal,normal_traffic,normal,0,1,22,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,771,0,0,0,0,0,0,407.2295719844358,749.0,0,14,4,1,0
2026-06-02 00:26:30,normal_user_027,172.16.10.27,GET,/login,200,312.0,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal,0,1,26,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1371,0,526,0,0,0,0,354.02990517870165,807.0,0,15,0,1,3
2026-06-02 00:30:44,normal_user_027,172.16.10.27,POST,/api/profile,201,214.0,record_created,Registro creado correctamente,normal,normal_traffic,normal,0,1,30,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,784,0,25,0,0,0,0,424.6198979591837,1971.0,1,9,6,1,3
2026-06-02 00:34:36,normal_user_027,172.16.10.27,GET,/login,200,606.0,page_view,Página cargada correctamente,normal,normal_traffic,normal,0,1,34,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1371,0,526,0,0,0,0,354.02990517870165,807.0,0,15,4,1,3
2026-06-02 00:39:02,normal_user_027,172.16.10.27,GET,/api/reports,200,551.0,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal,0,1,39,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1513,0,155,0,0,0,0,2871.3397224058162,8975.0,0,10,0,1,3
2026-06-02 00:42:23,normal_user_027,172.16.10.27,GET,/dashboard/alumno,200,608.0,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal,0,1,42,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,771,0,0,0,0,0,0,407.2295719844358,749.0,0,14,0,1,0
2026-06-02 00:46:15,normal_user_027,172.16.10.27,POST,/,201,164.0,record_created,Registro creado correctamente,normal,normal_traffic,normal,0,1,46,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,830,0,0,0,0,0,0,410.0987951807229,750.0,1,0,6,1,0
2026-06-02 00:50:53,normal_user_027,172.16.10.27,POST,/api/reports,201,441.0,record_created,Registro creado correctamente,normal,normal_traffic,normal,0,1,50,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1513,0,155,0,0,0,0,2871.3397224058162,8975.0,1,10,6,1,3
2026-06-02 00:55:00,normal_user_027,172.16.10.27,POST,/dashboard/alumno,201,496.0,record_created,Registro creado correctamente,normal,normal_traffic,normal,0,1,55,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,771,0,0,0,0,0,0,407.2295719844358,749.0,1,14,6,1,0
2026-06-02 00:58:15,normal_user_027,172.16.10.27,GET,/api/students,200,207.0,page_view,Página cargada correctamente,normal,normal_traffic,normal,0,1,58,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,880,0,14,0,0,0,0,860.8193181818182,8836.0,0,11,4,1,3
2026-06-02 01:02:58,normal_user_027,172.16.10.27,POST,/api/products,200,565.0,login_success,Inicio de sesión correcto,normal,normal_traffic,normal,1,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90,90,804,0,1,0,0,0,0,435.71144278606965,1252.0,1,8,3,1,0
2026-06-02 01:06:44,normal_user_027,172.16.10.27,POST,/login,201,174.0,record_created,Registro creado correctamente,normal,normal_traffic,normal,1,1,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1371,0,526,0,0,0,0,354.02990517870165,807.0,1,15,6,1,3
2026-06-02 01:10:48,normal_user_027,172.16.10.27,POST,/api/inventory,200,233.0,login_success,Inicio de sesión correcto,normal,normal_traffic,normal,1,1,10,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90,90,853,0,0,0,0,0,0,411.8440797186401,750.0,1,4,3,1,0
2026-06-02 01:14:43,normal_user_027,172.16.10.27,GET,/dashboard,200,264.0,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal,1,1,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,853,0,0,0,0,0,0,678.3282532239156,8988.0,0,12,0,1,0
2026-06-02 01:18:14,normal_user_027,172.16.10.27,GET,/dashboard,200,391.0,page_view,Página cargada correctamente,normal,normal_traffic,normal,1,1,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,853,0,0,0,0,0,0,678.3282532239156,8988.0,0,12,4,1,0
2026-06-02 01:22:20,normal_user_027,172.16.10.27,POST,/dashboard,201,169.0,record_created,Registro creado correctamente,normal,normal_traffic,normal,1,1,22,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,853,0,0,0,0,0,0,678.3282532239156,8988.0,1,12,6,1,0
2026-06-02 01:26:55,normal_user_027,172.16.10.27,GET,/api/students,200,247.0,page_view,Página cargada correctamente,normal,normal_traffic,normal,1,1,26,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,880,0,14,0,0,0,0,860.8193181818182,8836.0,0,11,4,1,3
2026-06-02 01:30:41,normal_user_027,172.16.10.27,GET,/dashboard,200,311.0,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal,1,1,30,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,853,0,0,0,0,0,0,678.3282532239156,8988.0,0,12,0,1,0
2026-06-02 01:34:58,normal_user_027,172.16.10.27,GET,/api/profile,200,311.0,page_view,Página cargada correctamente,normal,normal_traffic,normal,1,1,34,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,784,0,25,0,0,0,0,424.6198979591837,1971.0,0,9,4,1,3
2026-06-02 01:38:41,normal_user_027,172.16.10.27,GET,/api/profile,200,746.0,page_view,Página cargada correctamente,normal,normal_traffic,normal,1,1,38,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,784,0,25,0,0,0,0,424.6198979591837,1971.0,0,9,4,1,3
2026-06-02 01:42:55,normal_user_027,172.16.10.27,GET,/api/reports,200,405.0,page_view,Página cargada correctamente,normal,normal_traffic,normal,1,1,42,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1513,0,155,0,0,0,0,2871.3397224058162,8975.0,0,10,4,1,3
2026-06-02 01:46:41,normal_user_027,172.16.10.27,GET,/api/notifications,200,94.0,page_view,Página cargada correctamente,normal,normal_traffic,normal,1,1,46,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,812,0,0,0,0,0,0,413.52093596059115,749.0,0,5,4,1,0
2026-06-02 01:50:16,normal_user_027,172.16.10.27,POST,/dashboard/alumno,201,345.0,record_created,Registro creado correctamente,normal,normal_traffic,normal,1,1,50,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,771,0,0,0,0,0,0,407.2295719844358,749.0,1,14,6,1,0
2026-06-02 01:54:36,normal_user_027,172.16.10.27,POST,/dashboard/alumno,200,183.0,login_success,Inicio de sesión correcto,normal,normal_traffic,normal,1,1,54,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90,90,771,0,0,0,0,0,0,407.2295719844358,749.0,1,14,3,1,0
2026-06-02 01:58:14,normal_user_027,172.16.10.27,POST,/,201,104.0,record_created,Registro creado correctamente,normal,normal_traffic,normal,1,1,58,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,830,0,0,0,0,0,0,410.0987951807229,750.0,1,0,6,1,0
2026-06-02 02:02:34,normal_user_027,172.16.10.27,POST,/login,200,315.0,login_success,Inicio de sesión correcto,normal,normal_traffic,normal,2,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90,90,1371,0,526,0,0,0,0,354.02990517870165,807.0,1,15,3,1,3
2026-06-02 02:06:19,normal_user_027,172.16.10.27,POST,/dashboard,200,135.0,login_success,Inicio de sesión correcto,normal,normal_traffic,normal,2,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90,90,853,0,0,0,0,0,0,678.3282532239156,8988.0,1,12,3,1,0
2026-06-02 02:10:39,normal_user_027,172.16.10.27,GET,/api/products,200,420.0,page_view,Página cargada correctamente,normal,normal_traffic,normal,2,1,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,804,0,1,0,0,0,0,435.71144278606965,1252.0,0,8,4,1,0
2026-06-02 02:14:48,normal_user_027,172.16.10.27,POST,/api/notifications,200,302.0,login_success,Inicio de sesión correcto,normal,normal_traffic,normal,2,1,14,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90,90,812,0,0,0,0,0,0,413.52093596059115,749.0,1,5,3,1,0
2026-06-02 02:18:47,normal_user_027,172.16.10.27,POST,/api/reports,201,213.0,record_created,Registro creado correctamente,normal,normal_traffic,normal,2,1,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1513,0,155,0,0,0,0,2871.3397224058162,8975.0,1,10,6,1,3
2026-06-02 02:52:27,normal_user_028,172.16.10.28,POST,/login,200,455.0,login_success,Inicio de sesión correcto,normal,normal_traffic,normal,2,1,52,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90,90,1371,0,526,0,0,0,0,354.02990517870165,807.0,1,15,3,1,3
2026-06-02 02:56:33,normal_user_028,172.16.10.28,POST,/,200,501.0,login_success,Inicio de sesión correcto,normal,normal_traffic,normal,2,1,56,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90,90,830,0,0,0,0,0,0,410.0987951807229,750.0,1,0,3,1,0
2026-06-02 03:00:54,normal_user_028,172.16.10.28,GET,/,200,488.0,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,830,0,0,0,0,0,0,410.0987951807229,750.0,0,0,0,1,0
2026-06-02 03:04:26,normal_user_028,172.16.10.28,POST,/dashboard/alumno,201,157.0,record_created,Registro creado correctamente,normal,normal_traffic,normal,3,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,771,0,0,0,0,0,0,407.2295719844358,749.0,1,14,6,1,0
2026-06-02 03:08:55,normal_user_028,172.16.10.28,GET,/api/notifications,200,467.0,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal,3,1,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,812,0,0,0,0,0,0,413.52093596059115,749.0,0,5,0,1,0
2026-06-02 03:12:15,normal_user_028,172.16.10.28,GET,/dashboard/alumno,200,510.0,page_view,Página cargada correctamente,normal,normal_traffic,normal,3,1,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,771,0,0,0,0,0,0,407.2295719844358,749.0,0,14,4,1,0
2026-06-02 03:16:32,normal_user_028,172.16.10.28,POST,/login,201,639.0,record_created,Registro creado correctamente,normal,normal_traffic,normal,3,1,16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1371,0,526,0,0,0,0,354.02990517870165,807.0,1,15,6,1,3
2026-06-02 03:21:03,normal_user_028,172.16.10.28,POST,/api/students,200,187.0,login_success,Inicio de sesión correcto,normal,normal_traffic,normal,3,1,21,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90,90,880,0,14,0,0,0,0,860.8193181818182,8836.0,1,11,3,1,3
2026-06-02 03:24:51,normal_user_028,172.16.10.28,GET,/api/reports,200,226.0,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal,3,1,24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1513,0,155,0,0,0,0,2871.3397224058162,8975.0,0,10,0,1,3
2026-06-02 03:28:34,normal_user_028,172.16.10.28,POST,/api/products,200,583.0,login_success,Inicio de sesión correcto,normal,normal_traffic,normal,3,1,28,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90,90,804,0,1,0,0,0,0,435.71144278606965,1252.0,1,8,3,1,0
2026-06-02 03:32:17,normal_user_028,172.16.10.28,GET,/,200,713.0,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal,3,1,32,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,830,0,0,0,0,0,0,410.0987951807229,750.0,0,0,0,1,0
2026-06-02 03:36:50,normal_user_028,172.16.10.28,POST,/api/reports,201,613.0,record_created,Registro creado correctamente,normal,normal_traffic,normal,3,1,36,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1513,0,155,0,0,0,0,2871.3397224058162,8975.0,1,10,6,1,3
2026-06-02 03:40:53,normal_user_028,172.16.10.28,POST,/api/profile,200,691.0,login_success,Inicio de sesión correcto,normal,normal_traffic,normal,3,1,40,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90,90,784,0,25,0,0,0,0,424.6198979591837,1971.0,1,9,3,1,3
2026-06-02 03:44:58,normal_user_028,172.16.10.28,GET,/dashboard/alumno,200,111.0,page_view,Página cargada correctamente,normal,normal_traffic,normal,3,1,44,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,771,0,0,0,0,0,0,407.2295719844358,749.0,0,14,4,1,0
2026-06-02 03:48:52,normal_user_028,172.16.10.28,GET,/api/students,200,332.0,page_view,Página cargada correctamente,normal,normal_traffic,normal,3,1,48,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,880,0,14,0,0,0,0,860.8193181818182,8836.0,0,11,4,1,3
2026-06-02 03:53:00,normal_user_028,172.16.10.28,POST,/dashboard/alumno,201,724.0,record_created,Registro creado correctamente,normal,normal_traffic,normal,3,1,53,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,771,0,0,0,0,0,0,407.2295719844358,749.0,1,14,6,1,0
2026-06-02 03:56:18,normal_user_028,172.16.10.28,GET,/dashboard,200,473.0,page_view,Página cargada correctamente,normal,normal_traffic,normal,3,1,56,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,853,0,0,0,0,0,0,678.3282532239156,8988.0,0,12,4,1,0
2026-06-02 04:00:44,normal_user_028,172.16.10.28,GET,/dashboard/alumno,200,245.0,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,771,0,0,0,0,0,0,407.2295719844358,749.0,0,14,0,1,0
2026-06-02 04:04:37,normal_user_028,172.16.10.28,POST,/,200,333.0,login_success,Inicio de sesión correcto,normal,normal_traffic,normal,4,1,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90,90,830,0,0,0,0,0,0,410.0987951807229,750.0,1,0,3,1,0
2026-06-02 04:08:59,normal_user_028,172.16.10.28,POST,/api/products,201,227.0,record_created,Registro creado correctamente,normal,normal_traffic,normal,4,1,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,804,0,1,0,0,0,0,435.71144278606965,1252.0,1,8,6,1,0
2026-06-02 04:12:30,normal_user_028,172.16.10.28,GET,/,200,623.0,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal,4,1,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,830,0,0,0,0,0,0,410.0987951807229,750.0,0,0,0,1,0
2026-06-02 04:17:03,normal_user_028,172.16.10.28,POST,/api/students,201,114.0,record_created,Registro creado correctamente,normal,normal_traffic,normal,4,1,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,880,0,14,0,0,0,0,860.8193181818182,8836.0,1,11,6,1,3
2026-06-02 04:20:27,normal_user_028,172.16.10.28,GET,/api/products,200,338.0,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal,4,1,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,804,0,1,0,0,0,0,435.71144278606965,1252.0,0,8,0,1,0
2026-06-02 04:24:26,normal_user_028,172.16.10.28,GET,/dashboard/alumno,200,317.0,page_view,Página cargada correctamente,normal,normal_traffic,normal,4,1,24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,771,0,0,0,0,0,0,407.2295719844358,749.0,0,14,4,1,0
2026-06-02 04:28:51,normal_user_028,172.16.10.28,POST,/api/profile,201,419.0,record_created,Registro creado correctamente,normal,normal_traffic,normal,4,1,28,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,784,0,25,0,0,0,0,424.6198979591837,1971.0,1,9,6,1,3
2026-06-02 04:32:24,normal_user_028,172.16.10.28,POST,/,201,156.0,record_created,Registro creado correctamente,normal,normal_traffic,normal,4,1,32,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,830,0,0,0,0,0,0,410.0987951807229,750.0,1,0,6,1,0
