incident_id,severity,severity_rank,incident_type,sources,detection_types,first_seen,last_seen,events_count,user_id,ip,method,route,status_code,max_response_time_ms,event_type,max_risk_score,min_anomaly_score,reason,recommendation
INC-00078,critical,2,database_timeout,"ml_anomaly_detector, rule_engine","critical_route_server_error, critical_route_very_slow, database_timeout, high_risk_score, ml_anomaly",2026-05-27 11:18:36,2026-05-27 11:18:36,5,user_067,10.0.0.16,GET,/api/orders,503,7836.0,database_timeout,22,-0.0233195143302892,"Se consolidaron 5 detecciones relacionadas en /api/orders. Evento principal: database_timeout. Tipo de incidente: database_timeout. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, critical_route_very_slow, database_timeout, high_risk_score, ml_anomaly.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00079,critical,2,database_timeout,"ml_anomaly_detector, rule_engine","critical_route_server_error, critical_route_very_slow, database_timeout, high_risk_score, ml_anomaly",2026-05-31 04:45:44,2026-05-31 04:45:44,5,user_089,200.48.10.5,GET,/api/payments,503,7832.0,database_timeout,22,-0.0862213722750572,"Se consolidaron 5 detecciones relacionadas en /api/payments. Evento principal: database_timeout. Tipo de incidente: database_timeout. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, critical_route_very_slow, database_timeout, high_risk_score, ml_anomaly.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00080,critical,2,database_timeout,"ml_anomaly_detector, rule_engine","critical_route_server_error, critical_route_very_slow, database_timeout, high_risk_score, ml_anomaly",2026-05-27 09:06:31,2026-05-27 09:06:31,5,user_023,10.0.0.16,GET,/api/orders,503,7828.0,database_timeout,22,-0.0316985812081671,"Se consolidaron 5 detecciones relacionadas en /api/orders. Evento principal: database_timeout. Tipo de incidente: database_timeout. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, critical_route_very_slow, database_timeout, high_risk_score, ml_anomaly.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00081,critical,2,database_timeout,"ml_anomaly_detector, rule_engine","critical_route_server_error, critical_route_very_slow, database_timeout, high_risk_score, ml_anomaly",2026-05-29 05:15:17,2026-05-29 05:15:17,5,user_084,192.168.1.10,GET,/api/database,503,7766.0,database_timeout,22,-0.0340840712112322,"Se consolidaron 5 detecciones relacionadas en /api/database. Evento principal: database_timeout. Tipo de incidente: database_timeout. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, critical_route_very_slow, database_timeout, high_risk_score, ml_anomaly.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00082,critical,2,database_timeout,"ml_anomaly_detector, rule_engine","critical_route_server_error, critical_route_very_slow, database_timeout, high_risk_score, ml_anomaly",2026-05-30 06:01:15,2026-05-30 06:01:15,5,user_102,45.90.130.78,GET,/api/admin/users,503,7634.0,database_timeout,22,-0.0394900366189819,"Se consolidaron 5 detecciones relacionadas en /api/admin/users. Evento principal: database_timeout. Tipo de incidente: database_timeout. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, critical_route_very_slow, database_timeout, high_risk_score, ml_anomaly.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00083,critical,2,database_timeout,"ml_anomaly_detector, rule_engine","critical_route_server_error, critical_route_very_slow, database_timeout, high_risk_score, ml_anomaly",2026-05-30 17:04:03,2026-05-30 17:04:03,5,user_013,190.12.45.11,GET,/api/orders,503,7570.0,database_timeout,22,-0.0526594571985371,"Se consolidaron 5 detecciones relacionadas en /api/orders. Evento principal: database_timeout. Tipo de incidente: database_timeout. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, critical_route_very_slow, database_timeout, high_risk_score, ml_anomaly.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00084,critical,2,database_timeout,"ml_anomaly_detector, rule_engine","critical_route_server_error, critical_route_very_slow, database_timeout, high_risk_score, ml_anomaly",2026-05-31 00:58:14,2026-05-31 00:58:14,5,user_078,192.168.1.12,GET,/api/admin/users,503,7312.0,database_timeout,22,-0.0640537608247631,"Se consolidaron 5 detecciones relacionadas en /api/admin/users. Evento principal: database_timeout. Tipo de incidente: database_timeout. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, critical_route_very_slow, database_timeout, high_risk_score, ml_anomaly.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00085,critical,2,database_timeout,"ml_anomaly_detector, rule_engine","critical_route_server_error, critical_route_very_slow, database_timeout, high_risk_score, ml_anomaly",2026-05-27 18:10:04,2026-05-27 18:10:04,5,user_095,200.48.10.5,GET,/api/admin/users,503,7151.0,database_timeout,22,-0.0326260452883997,"Se consolidaron 5 detecciones relacionadas en /api/admin/users. Evento principal: database_timeout. Tipo de incidente: database_timeout. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, critical_route_very_slow, database_timeout, high_risk_score, ml_anomaly.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00086,critical,2,database_timeout,"ml_anomaly_detector, rule_engine","critical_route_server_error, critical_route_very_slow, database_timeout, high_risk_score, ml_anomaly",2026-05-26 10:05:02,2026-05-26 10:05:02,5,user_012,192.168.1.11,GET,/api/admin/users,503,7080.0,database_timeout,22,-0.0237975305225277,"Se consolidaron 5 detecciones relacionadas en /api/admin/users. Evento principal: database_timeout. Tipo de incidente: database_timeout. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, critical_route_very_slow, database_timeout, high_risk_score, ml_anomaly.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00087,critical,2,database_timeout,"ml_anomaly_detector, rule_engine","critical_route_server_error, critical_route_very_slow, database_timeout, high_risk_score, ml_anomaly",2026-05-27 23:14:12,2026-05-27 23:14:12,5,admin_06,200.48.10.5,GET,/api/enrollments,503,6920.0,database_timeout,22,-0.0231284369847816,"Se consolidaron 5 detecciones relacionadas en /api/enrollments. Evento principal: database_timeout. Tipo de incidente: database_timeout. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, critical_route_very_slow, database_timeout, high_risk_score, ml_anomaly.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00088,critical,2,database_timeout,"ml_anomaly_detector, rule_engine","critical_route_server_error, critical_route_very_slow, database_timeout, high_risk_score, ml_anomaly",2026-05-30 00:17:29,2026-05-30 00:17:29,5,user_091,192.168.1.12,GET,/api/payments,503,6747.0,database_timeout,22,-0.0781024005409242,"Se consolidaron 5 detecciones relacionadas en /api/payments. Evento principal: database_timeout. Tipo de incidente: database_timeout. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, critical_route_very_slow, database_timeout, high_risk_score, ml_anomaly.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00089,critical,2,database_timeout,"ml_anomaly_detector, rule_engine","critical_route_server_error, critical_route_very_slow, database_timeout, high_risk_score, ml_anomaly",2026-06-01 04:03:34,2026-06-01 04:03:34,5,user_081,45.90.130.78,GET,/api/enrollments,503,6555.0,database_timeout,22,-0.0287838271768605,"Se consolidaron 5 detecciones relacionadas en /api/enrollments. Evento principal: database_timeout. Tipo de incidente: database_timeout. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, critical_route_very_slow, database_timeout, high_risk_score, ml_anomaly.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00090,critical,2,database_timeout,"ml_anomaly_detector, rule_engine","critical_route_server_error, critical_route_very_slow, database_timeout, high_risk_score, ml_anomaly",2026-05-30 21:08:20,2026-05-30 21:08:20,5,admin_07,192.168.1.10,GET,/api/admin/users,503,6121.0,database_timeout,22,-0.0390950808893776,"Se consolidaron 5 detecciones relacionadas en /api/admin/users. Evento principal: database_timeout. Tipo de incidente: database_timeout. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, critical_route_very_slow, database_timeout, high_risk_score, ml_anomaly.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00091,critical,2,database_timeout,"ml_anomaly_detector, rule_engine","critical_route_server_error, critical_route_very_slow, database_timeout, high_risk_score, ml_anomaly",2026-05-28 19:44:09,2026-05-28 19:44:09,5,user_006,181.65.22.30,GET,/api/orders,503,5883.0,database_timeout,22,-0.0259213263410261,"Se consolidaron 5 detecciones relacionadas en /api/orders. Evento principal: database_timeout. Tipo de incidente: database_timeout. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, critical_route_very_slow, database_timeout, high_risk_score, ml_anomaly.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00092,critical,2,database_timeout,"ml_anomaly_detector, rule_engine","critical_route_server_error, critical_route_very_slow, database_timeout, high_risk_score, ml_anomaly",2026-05-27 01:49:36,2026-05-27 01:49:36,5,user_016,10.0.0.15,GET,/api/orders,503,5711.0,database_timeout,22,-0.0439889589753301,"Se consolidaron 5 detecciones relacionadas en /api/orders. Evento principal: database_timeout. Tipo de incidente: database_timeout. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, critical_route_very_slow, database_timeout, high_risk_score, ml_anomaly.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00093,critical,2,database_timeout,"ml_anomaly_detector, rule_engine","critical_route_server_error, critical_route_very_slow, database_timeout, high_risk_score, ml_anomaly",2026-05-27 08:34:04,2026-05-27 08:34:04,5,user_028,192.168.1.11,GET,/api/database,503,5557.0,database_timeout,22,-0.0167241167909948,"Se consolidaron 5 detecciones relacionadas en /api/database. Evento principal: database_timeout. Tipo de incidente: database_timeout. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, critical_route_very_slow, database_timeout, high_risk_score, ml_anomaly.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00094,critical,2,database_timeout,"ml_anomaly_detector, rule_engine","critical_route_server_error, critical_route_very_slow, database_timeout, high_risk_score, ml_anomaly",2026-05-28 12:18:01,2026-05-28 12:18:01,5,user_113,45.90.130.77,GET,/api/orders,503,5345.0,database_timeout,22,-0.02852505319451,"Se consolidaron 5 detecciones relacionadas en /api/orders. Evento principal: database_timeout. Tipo de incidente: database_timeout. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, critical_route_very_slow, database_timeout, high_risk_score, ml_anomaly.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00095,critical,2,database_timeout,"ml_anomaly_detector, rule_engine","critical_route_server_error, critical_route_very_slow, database_timeout, high_risk_score, ml_anomaly",2026-05-25 21:12:06,2026-05-25 21:12:06,5,user_032,192.168.1.11,GET,/api/admin/users,503,5232.0,database_timeout,22,-0.0348426965874741,"Se consolidaron 5 detecciones relacionadas en /api/admin/users. Evento principal: database_timeout. Tipo de incidente: database_timeout. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, critical_route_very_slow, database_timeout, high_risk_score, ml_anomaly.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00096,critical,2,database_timeout,"ml_anomaly_detector, rule_engine","critical_route_server_error, critical_route_very_slow, database_timeout, high_risk_score, ml_anomaly",2026-05-27 23:10:29,2026-05-27 23:10:29,5,user_118,181.65.22.30,GET,/api/orders,503,5134.0,database_timeout,22,-0.0203949742643592,"Se consolidaron 5 detecciones relacionadas en /api/orders. Evento principal: database_timeout. Tipo de incidente: database_timeout. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, critical_route_very_slow, database_timeout, high_risk_score, ml_anomaly.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00097,critical,2,critical_route_server_error,"ml_anomaly_detector, rule_engine","critical_route_server_error, high_risk_score, ml_anomaly, single_payment_failure, slow_response",2026-05-27 05:15:05,2026-05-27 05:15:05,5,user_078,190.12.45.11,POST,/api/orders,500,4789.0,payment_failed,22,-0.0170705688339146,"Se consolidaron 5 detecciones relacionadas en /api/orders. Evento principal: payment_failed. Tipo de incidente: critical_route_server_error. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, high_risk_score, ml_anomaly, single_payment_failure, slow_response.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00098,critical,2,payment_failure_outage,"ml_anomaly_detector, rule_engine","critical_route_server_error, high_risk_score, ml_anomaly, payment_failure_outage, slow_response",2026-05-27 07:39:19,2026-05-27 07:39:19,5,user_014,190.12.45.12,POST,/api/admin/users,500,4116.0,payment_failed,22,-0.0224914835259291,"Se consolidaron 5 detecciones relacionadas en /api/admin/users. Evento principal: payment_failed. Tipo de incidente: payment_failure_outage. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, high_risk_score, ml_anomaly, payment_failure_outage, slow_response.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00099,critical,2,payment_failure_outage,"ml_anomaly_detector, rule_engine","critical_route_server_error, high_risk_score, ml_anomaly, payment_failure_outage, slow_response",2026-05-27 14:55:25,2026-05-27 14:55:25,5,user_109,192.168.1.11,POST,/api/enrollments,500,3962.0,payment_failed,22,-0.0025131544751856,"Se consolidaron 5 detecciones relacionadas en /api/enrollments. Evento principal: payment_failed. Tipo de incidente: payment_failure_outage. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, high_risk_score, ml_anomaly, payment_failure_outage, slow_response.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00100,critical,2,payment_failure_outage,"ml_anomaly_detector, rule_engine","critical_route_server_error, high_risk_score, ml_anomaly, payment_failure_outage, slow_response",2026-05-26 07:41:37,2026-05-26 07:41:37,5,user_026,200.48.10.5,POST,/api/database,500,3710.0,payment_failed,22,-0.0026713699778132,"Se consolidaron 5 detecciones relacionadas en /api/database. Evento principal: payment_failed. Tipo de incidente: payment_failure_outage. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, high_risk_score, ml_anomaly, payment_failure_outage, slow_response.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00101,critical,2,payment_failure_outage,"ml_anomaly_detector, rule_engine","critical_route_server_error, high_risk_score, ml_anomaly, payment_failure_outage, slow_response",2026-05-26 19:18:10,2026-05-26 19:18:10,5,user_041,200.48.10.5,POST,/api/admin/users,500,3623.0,payment_failed,22,-0.0186073399067736,"Se consolidaron 5 detecciones relacionadas en /api/admin/users. Evento principal: payment_failed. Tipo de incidente: payment_failure_outage. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, high_risk_score, ml_anomaly, payment_failure_outage, slow_response.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00102,critical,2,payment_failure_outage,"ml_anomaly_detector, rule_engine","critical_route_server_error, high_risk_score, ml_anomaly, payment_failure_outage, slow_response",2026-06-01 08:19:52,2026-06-01 08:19:52,5,user_068,192.168.1.12,POST,/api/admin/users,500,3323.0,payment_failed,22,-0.0164888545694652,"Se consolidaron 5 detecciones relacionadas en /api/admin/users. Evento principal: payment_failed. Tipo de incidente: payment_failure_outage. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, high_risk_score, ml_anomaly, payment_failure_outage, slow_response.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00103,critical,2,payment_failure_outage,"ml_anomaly_detector, rule_engine","critical_route_server_error, high_risk_score, ml_anomaly, payment_failure_outage, slow_response",2026-05-31 20:53:51,2026-05-31 20:53:51,5,user_042,192.168.1.10,POST,/api/payments,500,2926.0,payment_failed,22,-0.0408486829639906,"Se consolidaron 5 detecciones relacionadas en /api/payments. Evento principal: payment_failed. Tipo de incidente: payment_failure_outage. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, high_risk_score, ml_anomaly, payment_failure_outage, slow_response.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00104,critical,2,payment_failure_outage,"ml_anomaly_detector, rule_engine","critical_route_server_error, high_risk_score, ml_anomaly, payment_failure_outage, slow_response",2026-06-01 05:17:43,2026-06-01 05:17:43,5,user_019,200.48.10.5,POST,/api/admin/users,500,2616.0,payment_failed,22,-0.0258615741457476,"Se consolidaron 5 detecciones relacionadas en /api/admin/users. Evento principal: payment_failed. Tipo de incidente: payment_failure_outage. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, high_risk_score, ml_anomaly, payment_failure_outage, slow_response.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00105,critical,2,critical_route_server_error,"ml_anomaly_detector, rule_engine","critical_route_server_error, critical_route_very_slow, high_risk_score, ml_anomaly",2026-05-31 21:19:02,2026-05-31 21:19:02,4,user_061,45.90.130.77,GET,/api/orders,500,7940.0,server_error,22,-0.028346130440141,"Se consolidaron 4 detecciones relacionadas en /api/orders. Evento principal: server_error. Tipo de incidente: critical_route_server_error. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, critical_route_very_slow, high_risk_score, ml_anomaly.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00106,critical,2,critical_route_server_error,"ml_anomaly_detector, rule_engine","critical_route_server_error, critical_route_very_slow, high_risk_score, ml_anomaly",2026-05-26 21:47:42,2026-05-26 21:47:42,4,user_023,192.168.1.12,POST,/api/enrollments,500,7899.0,enrollment_failed,22,-0.0024296404432176,"Se consolidaron 4 detecciones relacionadas en /api/enrollments. Evento principal: enrollment_failed. Tipo de incidente: critical_route_server_error. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, critical_route_very_slow, high_risk_score, ml_anomaly.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00107,critical,2,critical_route_server_error,"ml_anomaly_detector, rule_engine","critical_route_server_error, critical_route_very_slow, high_risk_score, ml_anomaly",2026-05-31 14:23:02,2026-05-31 14:23:02,4,user_018,200.48.10.6,GET,/api/enrollments,500,7875.0,server_error,22,-0.0042005338251096,"Se consolidaron 4 detecciones relacionadas en /api/enrollments. Evento principal: server_error. Tipo de incidente: critical_route_server_error. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, critical_route_very_slow, high_risk_score, ml_anomaly.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00108,critical,2,critical_route_server_error,"ml_anomaly_detector, rule_engine","critical_route_server_error, critical_route_very_slow, high_risk_score, ml_anomaly",2026-05-31 20:55:59,2026-05-31 20:55:59,4,user_041,10.0.0.16,GET,/api/orders,500,7682.0,server_error,22,-0.0234934857684022,"Se consolidaron 4 detecciones relacionadas en /api/orders. Evento principal: server_error. Tipo de incidente: critical_route_server_error. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, critical_route_very_slow, high_risk_score, ml_anomaly.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00109,critical,2,critical_route_server_error,"ml_anomaly_detector, rule_engine","critical_route_server_error, critical_route_very_slow, high_risk_score, ml_anomaly",2026-05-31 17:14:51,2026-05-31 17:14:51,4,user_045,181.65.22.30,GET,/api/orders,500,7490.0,server_error,22,-0.0021887524279252,"Se consolidaron 4 detecciones relacionadas en /api/orders. Evento principal: server_error. Tipo de incidente: critical_route_server_error. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, critical_route_very_slow, high_risk_score, ml_anomaly.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00110,critical,2,critical_route_server_error,"ml_anomaly_detector, rule_engine","critical_route_server_error, critical_route_very_slow, high_risk_score, ml_anomaly",2026-05-31 18:08:23,2026-05-31 18:08:23,4,user_042,192.168.1.12,GET,/api/payments,500,7149.0,server_error,22,-0.0423485598146373,"Se consolidaron 4 detecciones relacionadas en /api/payments. Evento principal: server_error. Tipo de incidente: critical_route_server_error. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, critical_route_very_slow, high_risk_score, ml_anomaly.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00111,critical,2,critical_route_server_error,"ml_anomaly_detector, rule_engine","critical_route_server_error, critical_route_very_slow, high_risk_score, ml_anomaly",2026-05-27 03:50:45,2026-05-27 03:50:45,4,user_119,190.12.45.10,GET,/api/orders,500,6403.0,server_error,22,-0.0197063197062843,"Se consolidaron 4 detecciones relacionadas en /api/orders. Evento principal: server_error. Tipo de incidente: critical_route_server_error. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, critical_route_very_slow, high_risk_score, ml_anomaly.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00112,critical,2,critical_route_server_error,"ml_anomaly_detector, rule_engine","critical_route_server_error, critical_route_very_slow, high_risk_score, ml_anomaly",2026-05-29 21:58:17,2026-05-29 21:58:17,4,user_052,190.12.45.12,POST,/api/payments,500,5472.0,enrollment_failed,22,-0.0259937659492222,"Se consolidaron 4 detecciones relacionadas en /api/payments. Evento principal: enrollment_failed. Tipo de incidente: critical_route_server_error. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, critical_route_very_slow, high_risk_score, ml_anomaly.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00113,critical,2,critical_route_server_error,"ml_anomaly_detector, rule_engine","critical_route_server_error, critical_route_very_slow, high_risk_score, ml_anomaly",2026-06-01 07:14:06,2026-06-01 07:14:06,4,user_090,45.90.130.78,POST,/api/payments,500,5430.0,enrollment_failed,22,-0.0075809846356404,"Se consolidaron 4 detecciones relacionadas en /api/payments. Evento principal: enrollment_failed. Tipo de incidente: critical_route_server_error. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, critical_route_very_slow, high_risk_score, ml_anomaly.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00114,critical,2,critical_route_server_error,"ml_anomaly_detector, rule_engine","critical_route_server_error, critical_route_very_slow, high_risk_score, ml_anomaly",2026-05-26 00:58:41,2026-05-26 00:58:41,4,user_091,192.168.1.12,POST,/api/enrollments,500,5311.0,enrollment_failed,22,-0.00252376889325,"Se consolidaron 4 detecciones relacionadas en /api/enrollments. Evento principal: enrollment_failed. Tipo de incidente: critical_route_server_error. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, critical_route_very_slow, high_risk_score, ml_anomaly.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00115,critical,2,critical_route_server_error,"ml_anomaly_detector, rule_engine","critical_route_server_error, critical_route_very_slow, high_risk_score, ml_anomaly",2026-05-31 01:06:02,2026-05-31 01:06:02,4,user_035,200.48.10.5,POST,/api/payments,500,5267.0,enrollment_failed,22,-0.0482735939139451,"Se consolidaron 4 detecciones relacionadas en /api/payments. Evento principal: enrollment_failed. Tipo de incidente: critical_route_server_error. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, critical_route_very_slow, high_risk_score, ml_anomaly.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00116,critical,2,critical_route_server_error,"ml_anomaly_detector, rule_engine","critical_route_server_error, critical_route_very_slow, high_risk_score, ml_anomaly",2026-05-27 03:47:20,2026-05-27 03:47:20,4,user_023,10.0.0.15,POST,/api/orders,500,5183.0,enrollment_failed,22,-0.0095198402214681,"Se consolidaron 4 detecciones relacionadas en /api/orders. Evento principal: enrollment_failed. Tipo de incidente: critical_route_server_error. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, critical_route_very_slow, high_risk_score, ml_anomaly.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00117,critical,2,critical_route_server_error,"ml_anomaly_detector, rule_engine","critical_route_server_error, critical_route_very_slow, high_risk_score, ml_anomaly",2026-06-01 06:51:13,2026-06-01 06:51:13,4,user_073,192.168.1.12,GET,/api/admin/users,500,5091.0,server_error,22,-0.0043168496753521,"Se consolidaron 4 detecciones relacionadas en /api/admin/users. Evento principal: server_error. Tipo de incidente: critical_route_server_error. Severidad final: critical. Fuentes: ml_anomaly_detector, rule_engine. Evidencias: critical_route_server_error, critical_route_very_slow, high_risk_score, ml_anomaly.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00118,critical,2,payment_failure_outage,rule_engine,"critical_route_server_error, high_risk_score, payment_failure_outage, slow_response",2026-06-01 10:38:32,2026-06-01 10:38:32,4,user_095,200.48.10.5,POST,/api/enrollments,500,4778.0,payment_failed,22,,"Se consolidaron 4 detecciones relacionadas en /api/enrollments. Evento principal: payment_failed. Tipo de incidente: payment_failure_outage. Severidad final: critical. Fuentes: rule_engine. Evidencias: critical_route_server_error, high_risk_score, payment_failure_outage, slow_response.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00119,critical,2,critical_route_server_error,rule_engine,"critical_route_server_error, critical_route_very_slow, high_risk_score",2026-05-27 13:40:46,2026-05-27 13:40:46,3,user_011,181.65.22.31,POST,/api/orders,500,7938.0,enrollment_failed,22,,"Se consolidaron 3 detecciones relacionadas en /api/orders. Evento principal: enrollment_failed. Tipo de incidente: critical_route_server_error. Severidad final: critical. Fuentes: rule_engine. Evidencias: critical_route_server_error, critical_route_very_slow, high_risk_score.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00120,critical,2,critical_route_server_error,rule_engine,"critical_route_server_error, critical_route_very_slow, high_risk_score",2026-05-26 12:34:19,2026-05-26 12:34:19,3,user_045,200.48.10.5,POST,/api/enrollments,500,7711.0,enrollment_failed,22,,"Se consolidaron 3 detecciones relacionadas en /api/enrollments. Evento principal: enrollment_failed. Tipo de incidente: critical_route_server_error. Severidad final: critical. Fuentes: rule_engine. Evidencias: critical_route_server_error, critical_route_very_slow, high_risk_score.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00121,critical,2,critical_route_server_error,rule_engine,"critical_route_server_error, critical_route_very_slow, high_risk_score",2026-05-26 23:22:51,2026-05-26 23:22:51,3,user_097,192.168.1.10,POST,/api/enrollments,500,7451.0,enrollment_failed,22,,"Se consolidaron 3 detecciones relacionadas en /api/enrollments. Evento principal: enrollment_failed. Tipo de incidente: critical_route_server_error. Severidad final: critical. Fuentes: rule_engine. Evidencias: critical_route_server_error, critical_route_very_slow, high_risk_score.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
INC-00122,critical,2,critical_route_server_error,rule_engine,"critical_route_server_error, critical_route_very_slow, high_risk_score",2026-06-01 06:08:40,2026-06-01 06:08:40,3,user_092,10.0.0.15,POST,/api/orders,500,7378.0,enrollment_failed,22,,"Se consolidaron 3 detecciones relacionadas en /api/orders. Evento principal: enrollment_failed. Tipo de incidente: critical_route_server_error. Severidad final: critical. Fuentes: rule_engine. Evidencias: critical_route_server_error, critical_route_very_slow, high_risk_score.","Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
